,driver,track,year,avg_grid_pos_track,track_avg_lap_time,temperature,rain,target_time,years_since_reg_change
786,MAG,Abu Dhabi,2020,15.13,84.216,30.3,Dry,97.863,6
787,RUS,Abu Dhabi,2020,12.2,84.216,30.3,Dry,98.045,6
788,VER,Bahrain,2021,5.64,90.021,35.6,Dry,88.997,4
789,HAM,Bahrain,2021,3.94,90.021,35.6,Dry,89.385,4
790,BOT,Bahrain,2021,5.92,90.021,35.6,Dry,89.586,4
791,LEC,Bahrain,2021,5.75,90.021,35.6,Dry,89.678,4
792,GAS,Bahrain,2021,11.25,90.021,35.6,Dry,89.809,4
793,RIC,Bahrain,2021,8.69,90.021,35.6,Dry,89.92699999999999,4
794,NOR,Bahrain,2021,10.71,90.021,35.6,Dry,89.974,4
795,SAI,Bahrain,2021,8.64,90.021,35.6,Dry,90.009,4
796,ALO,Bahrain,2021,8.0,90.021,35.6,Dry,90.249,4
797,STR,Bahrain,2021,13.56,90.021,35.6,Dry,90.601,4
798,PER,Bahrain,2021,9.21,90.021,35.6,Dry,90.65899999999999,4
799,TSU,Bahrain,2021,13.5,90.021,35.6,Dry,90.607,4
800,RUS,Bahrain,2021,9.71,90.021,35.6,Dry,91.316,4
801,OCO,Bahrain,2021,11.88,90.021,35.6,Dry,91.724,4
802,HAM,Imola,2021,6.25,75.737,25.7,Dry,74.411,4
803,PER,Imola,2021,6.75,75.737,25.7,Dry,74.446,4
804,VER,Imola,2021,2.0,75.737,25.7,Dry,74.498,4
805,LEC,Imola,2021,4.0,75.737,25.7,Dry,74.74,4
806,GAS,Imola,2021,10.25,75.737,25.7,Dry,74.78999999999999,4
807,RIC,Imola,2021,6.5,75.737,25.7,Dry,74.826,4
808,NOR,Imola,2021,5.75,75.737,25.7,Dry,74.718,4
809,BOT,Imola,2021,8.0,75.737,25.7,Dry,74.672,4
810,OCO,Imola,2021,12.25,75.737,25.7,Dry,75.117,4
811,STR,Imola,2021,13.25,75.737,25.7,Dry,75.138,4
812,SAI,Imola,2021,7.25,75.737,25.7,Dry,75.199,4
813,RUS,Imola,2021,10.5,75.737,25.7,Dry,75.261,4
814,ALO,Imola,2021,10.38,75.737,25.7,Dry,75.593,4
816,BOT,Portugal,2021,1.5,79.244,34.5,Dry,78.348,4
817,HAM,Portugal,2021,1.5,79.244,34.5,Dry,77.968,4
818,VER,Portugal,2021,3.0,79.244,34.5,Dry,78.65,4
819,PER,Portugal,2021,4.5,79.244,34.5,Dry,78.845,4
820,SAI,Portugal,2021,6.0,79.244,34.5,Dry,78.813,4
821,OCO,Portugal,2021,8.5,79.244,34.5,Dry,78.586,4
822,NOR,Portugal,2021,7.5,79.244,34.5,Dry,78.481,4
823,LEC,Portugal,2021,6.0,79.244,34.5,Dry,78.769,4
824,GAS,Portugal,2021,9.0,79.244,34.5,Dry,79.05199999999999,4
825,RUS,Portugal,2021,12.5,79.244,34.5,Dry,79.10900000000001,4
826,ALO,Portugal,2021,13.0,79.244,34.5,Dry,79.456,4
827,TSU,Portugal,2021,14.0,79.244,34.5,Dry,79.463,4
828,RIC,Portugal,2021,13.0,79.244,34.5,Dry,79.839,4
829,STR,Portugal,2021,14.5,79.244,34.5,Dry,79.913,4
830,HAM,Spain,2021,4.33,72.256,44.7,Dry,76.741,4
831,VER,Spain,2021,3.4,72.256,44.7,Dry,76.777,4
832,BOT,Spain,2021,6.42,72.256,44.7,Dry,76.873,4
833,LEC,Spain,2021,8.14,72.256,44.7,Dry,77.51,4
834,OCO,Spain,2021,9.86,72.256,44.7,Dry,77.58,4
835,SAI,Spain,2021,7.0,72.256,44.7,Dry,77.62,4
836,RIC,Spain,2021,9.5,72.256,44.7,Dry,77.622,4
837,PER,Spain,2021,10.0,72.256,44.7,Dry,77.669,4
838,NOR,Spain,2021,7.0,72.256,44.7,Dry,77.696,4
839,ALO,Spain,2021,7.29,72.256,44.7,Dry,77.96600000000001,4
840,STR,Spain,2021,13.0,72.256,44.7,Dry,77.974,4
841,GAS,Spain,2021,10.14,72.256,44.7,Dry,77.982,4
842,RUS,Spain,2021,12.0,72.256,44.7,Dry,78.445,4
843,TSU,Spain,2021,15.25,72.256,44.7,Dry,78.556,4
844,LEC,Monaco,2021,6.33,71.266,34.4,Dry,70.346,4
845,VER,Monaco,2021,7.78,71.266,34.4,Dry,70.576,4
846,BOT,Monaco,2021,10.0,71.266,34.4,Dry,70.601,4
847,SAI,Monaco,2021,6.89,71.266,34.4,Dry,70.611,4
848,NOR,Monaco,2021,7.2,71.266,34.4,Dry,70.62,4
849,GAS,Monaco,2021,9.67,71.266,34.4,Dry,70.9,4
850,HAM,Monaco,2021,5.47,71.266,34.4,Dry,71.095,4
851,PER,Monaco,2021,11.17,71.266,34.4,Dry,71.019,4
852,OCO,Monaco,2021,9.33,71.266,34.4,Dry,71.486,4
853,RIC,Monaco,2021,7.73,71.266,34.4,Dry,71.598,4
854,STR,Monaco,2021,15.57,71.266,34.4,Dry,71.6,4
855,RUS,Monaco,2021,10.6,71.266,34.4,Dry,71.83,4
856,TSU,Monaco,2021,11.0,71.266,34.4,Dry,72.096,4
857,ALO,Monaco,2021,8.1,71.266,34.4,Dry,72.205,4
858,LEC,Baku,2021,4.8,102.465,50.7,Dry,101.218,4
859,HAM,Baku,2021,4.14,102.465,50.7,Dry,101.45,4
860,VER,Baku,2021,4.43,102.465,50.7,Dry,101.563,4
861,GAS,Baku,2021,12.8,102.465,50.7,Dry,101.565,4
862,SAI,Baku,2021,9.14,102.465,50.7,Dry,101.576,4
863,NOR,Baku,2021,8.5,102.465,50.7,Dry,101.747,4
864,PER,Baku,2021,5.29,102.465,50.7,Dry,101.63,4
865,TSU,Baku,2021,7.67,102.465,50.7,Dry,101.654,4
866,ALO,Baku,2021,11.33,102.465,50.7,Dry,102.195,4
867,BOT,Baku,2021,7.43,102.465,50.7,Dry,102.106,4
868,OCO,Baku,2021,11.6,102.465,50.7,Dry,102.273,4
869,RIC,Baku,2021,8.5,102.465,50.7,Dry,102.304,4
870,RUS,Baku,2021,11.75,102.465,50.7,Dry,102.72800000000001,4
872,GAS,France,2021,10.75,92.6,44.1,Dry,90.868,4
873,PER,France,2021,8.5,92.6,44.1,Dry,90.445,4
874,ALO,France,2021,10.67,92.6,44.1,Dry,91.34,4
875,LEC,France,2021,4.75,92.6,44.1,Dry,90.987,4
876,STR,France,2021,17.5,92.6,44.1,Dry,132.584,4
878,RIC,France,2021,8.0,92.6,44.1,Dry,91.382,4
879,OCO,France,2021,10.67,92.6,44.1,Dry,91.736,4
880,VER,France,2021,2.75,92.6,44.1,Dry,89.99,4
881,NOR,France,2021,6.0,92.6,44.1,Dry,91.252,4
882,HAM,France,2021,2.0,92.6,44.1,Dry,90.248,4
883,SAI,France,2021,9.25,92.6,44.1,Dry,90.84,4
884,RUS,France,2021,13.33,92.6,44.1,Dry,92.065,4
885,BOT,France,2021,4.5,92.6,44.1,Dry,90.376,4
886,VER,Austria,2021,2.92,65.288,54.7,Dry,63.841,4
887,BOT,Austria,2021,6.69,65.288,54.7,Dry,64.035,4
888,HAM,Austria,2021,4.23,65.288,54.7,Dry,64.06700000000001,4
889,NOR,Austria,2021,4.75,65.288,54.7,Dry,64.12,4
890,PER,Austria,2021,10.54,65.288,54.7,Dry,64.168,4
891,GAS,Austria,2021,9.67,65.288,54.7,Dry,64.236,4
892,LEC,Austria,2021,7.56,65.288,54.7,Dry,64.472,4
893,TSU,Austria,2021,12.8,65.288,54.7,Dry,64.514,4
894,ALO,Austria,2021,14.08,65.288,54.7,Dry,64.574,4
895,STR,Austria,2021,11.9,65.288,54.7,Dry,64.663,4
896,RUS,Austria,2021,10.5,65.288,54.7,Dry,64.671,4
897,SAI,Austria,2021,9.0,65.288,54.7,Dry,64.8,4
898,RIC,Austria,2021,9.75,65.288,54.7,Dry,64.80799999999999,4
899,OCO,Austria,2021,11.22,65.288,54.7,Dry,65.217,4
900,VER,Austria,2021,2.92,65.288,49.0,Dry,63.72,4
901,NOR,Austria,2021,4.75,65.288,49.0,Dry,63.768,4
902,PER,Austria,2021,10.54,65.288,49.0,Dry,63.99,4
903,HAM,Austria,2021,4.23,65.288,49.0,Dry,64.014,4
904,BOT,Austria,2021,6.69,65.288,49.0,Dry,64.049,4
905,GAS,Austria,2021,9.67,65.288,49.0,Dry,64.107,4
906,TSU,Austria,2021,12.8,65.288,49.0,Dry,64.273,4
907,RUS,Austria,2021,10.5,65.288,49.0,Dry,64.553,4
908,STR,Austria,2021,11.9,65.288,49.0,Dry,64.547,4
909,SAI,Austria,2021,9.0,65.288,49.0,Dry,64.559,4
910,LEC,Austria,2021,7.56,65.288,49.0,Dry,64.6,4
911,RIC,Austria,2021,9.75,65.288,49.0,Dry,64.719,4
912,ALO,Austria,2021,14.08,65.288,49.0,Dry,64.472,4
913,OCO,Austria,2021,11.22,65.288,49.0,Dry,65.051,4
914,HAM,Silverstone,2021,4.05,88.924,41.3,Dry,86.023,4
915,VER,Silverstone,2021,4.0,88.924,41.3,Dry,86.209,4
916,BOT,Silverstone,2021,8.31,88.924,41.3,Dry,86.328,4
917,LEC,Silverstone,2021,5.75,88.924,41.3,Dry,86.828,4
918,PER,Silverstone,2021,12.31,88.924,41.3,Dry,86.844,4
919,NOR,Silverstone,2021,5.57,88.924,41.3,Dry,86.89699999999999,4
920,RIC,Silverstone,2021,10.21,88.924,41.3,Dry,86.899,4
921,RUS,Silverstone,2021,11.5,88.924,41.3,Dry,86.971,4
922,SAI,Silverstone,2021,9.0,88.924,41.3,Dry,86.848,4
923,ALO,Silverstone,2021,9.05,88.924,41.3,Dry,87.245,4
924,GAS,Silverstone,2021,11.0,88.924,41.3,Dry,87.273,4
925,OCO,Silverstone,2021,11.88,88.924,41.3,Dry,87.34,4
926,STR,Silverstone,2021,13.11,88.924,41.3,Dry,87.66499999999999,4
927,TSU,Silverstone,2021,14.5,88.924,41.3,Dry,88.043,4
928,HAM,Hungary,2021,3.5,76.498,59.7,Dry,75.419,4
929,BOT,Hungary,2021,6.08,76.498,59.7,Dry,75.734,4
930,VER,Hungary,2021,5.1,76.498,59.7,Dry,75.65,4
931,PER,Hungary,2021,11.57,76.498,59.7,Dry,76.42099999999999,4
932,GAS,Hungary,2021,11.71,76.498,59.7,Dry,76.394,4
933,NOR,Hungary,2021,4.83,76.498,59.7,Dry,76.385,4
934,LEC,Hungary,2021,6.86,76.498,59.7,Dry,76.496,4
935,OCO,Hungary,2021,12.29,76.498,59.7,Dry,76.65299999999999,4
936,ALO,Hungary,2021,7.29,76.498,59.7,Dry,76.541,4
937,RIC,Hungary,2021,10.71,76.498,59.7,Dry,76.871,4
938,STR,Hungary,2021,13.25,76.498,59.7,Dry,76.893,4
939,SAI,Hungary,2021,8.1,76.498,59.7,Dry,76.649,4
940,TSU,Hungary,2021,14.75,76.498,59.7,Dry,77.919,4
941,RUS,Hungary,2021,13.33,76.498,59.7,Dry,77.944,4
942,VER,Spa-Francorchamps,2021,7.2,100.075,17.5,Wet,116.559,4
943,RUS,Spa-Francorchamps,2021,8.33,100.075,17.5,Wet,116.95,4
944,HAM,Spa-Francorchamps,2021,4.0,100.075,17.5,Wet,116.229,4
945,RIC,Spa-Francorchamps,2021,10.29,100.075,17.5,Wet,117.12700000000001,4
946,GAS,Spa-Francorchamps,2021,10.43,100.075,17.5,Wet,116.44,4
947,PER,Spa-Francorchamps,2021,6.38,100.075,17.5,Wet,116.886,4
948,BOT,Spa-Francorchamps,2021,9.67,100.075,17.5,Wet,116.295,4
949,OCO,Spa-Francorchamps,2021,10.25,100.075,17.5,Wet,117.354,4
950,NOR,Spa-Francorchamps,2021,10.67,100.075,17.5,Wet,116.025,4
951,LEC,Spa-Francorchamps,2021,7.43,100.075,17.5,Wet,117.721,4
952,SAI,Spa-Francorchamps,2021,10.1,100.075,17.5,Wet,118.137,4
953,ALO,Spa-Francorchamps,2021,9.63,100.075,17.5,Wet,118.205,4
954,STR,Spa-Francorchamps,2021,13.63,100.075,17.5,Wet,118.231,4
955,TSU,Spa-Francorchamps,2021,16.75,100.075,17.5,Wet,122.413,4
956,VER,Zandvoort,2021,1.0,72.69,35.1,Dry,68.885,4
957,HAM,Zandvoort,2021,6.33,72.69,35.1,Dry,68.923,4
958,BOT,Zandvoort,2021,12.33,72.69,35.1,Dry,69.222,4
959,GAS,Zandvoort,2021,9.0,72.69,35.1,Dry,69.478,4
960,LEC,Zandvoort,2021,5.33,72.69,35.1,Dry,69.437,4
961,SAI,Zandvoort,2021,5.0,72.69,35.1,Dry,69.537,4
962,OCO,Zandvoort,2021,12.0,72.69,35.1,Dry,69.919,4
963,ALO,Zandvoort,2021,9.0,72.69,35.1,Dry,69.956,4
964,RIC,Zandvoort,2021,13.5,72.69,35.1,Dry,69.865,4
965,RUS,Zandvoort,2021,6.67,72.69,35.1,Dry,70.332,4
966,STR,Zandvoort,2021,11.0,72.69,35.1,Dry,70.367,4
967,NOR,Zandvoort,2021,7.33,72.69,35.1,Dry,70.406,4
968,TSU,Zandvoort,2021,13.33,72.69,35.1,Dry,70.462,4
969,PER,Zandvoort,2021,10.67,72.69,35.1,Dry,70.53,4
970,BOT,Monza,2021,8.45,81.451,33.5,Dry,79.555,4
971,HAM,Monza,2021,4.65,81.451,33.5,Dry,79.651,4
972,VER,Monza,2021,8.78,81.451,33.5,Dry,79.96600000000001,4
973,NOR,Monza,2021,7.4,81.451,33.5,Dry,79.989,4
974,RIC,Monza,2021,10.92,81.451,33.5,Dry,79.995,4
975,GAS,Monza,2021,13.0,81.451,33.5,Dry,80.26,4
976,SAI,Monza,2021,9.89,81.451,33.5,Dry,80.462,4
977,LEC,Monza,2021,6.33,81.451,33.5,Dry,80.51,4
978,PER,Monza,2021,10.15,81.451,33.5,Dry,80.611,4
979,STR,Monza,2021,10.0,81.451,33.5,Dry,81.02,4
980,ALO,Monza,2021,9.35,81.451,33.5,Dry,81.069,4
981,OCO,Monza,2021,12.71,81.451,33.5,Dry,81.10300000000001,4
982,RUS,Monza,2021,10.6,81.451,33.5,Dry,81.392,4
983,TSU,Monza,2021,15.33,81.451,33.5,Dry,81.973,4
984,NOR,Russia,2021,5.33,93.247,17.7,Wet,101.993,4
985,SAI,Russia,2021,9.86,93.247,17.7,Wet,102.50999999999999,4
986,RUS,Russia,2021,11.0,93.247,17.7,Wet,102.983,4
987,HAM,Russia,2021,3.25,93.247,17.7,Wet,104.05,4
988,RIC,Russia,2021,8.0,93.247,17.7,Wet,104.156,4
989,ALO,Russia,2021,12.83,93.247,17.7,Wet,104.20400000000001,4
990,BOT,Russia,2021,4.38,93.247,17.7,Wet,104.71000000000001,4
991,STR,Russia,2021,11.6,93.247,17.7,Wet,104.956,4
992,PER,Russia,2021,8.13,93.247,17.7,Wet,105.337,4
993,OCO,Russia,2021,8.0,93.247,17.7,Wet,105.86500000000001,4
994,GAS,Russia,2021,13.25,93.247,17.7,Wet,106.64099999999999,4
995,TSU,Russia,2021,12.0,93.247,17.7,Wet,106.751,4
996,LEC,Russia,2021,9.25,93.247,17.7,Wet,108.47,4
998,HAM,Turkey,2021,6.29,84.727,21.8,Dry,82.868,4
999,BOT,Turkey,2021,5.0,84.727,21.8,Dry,82.998,4
1000,VER,Turkey,2021,2.0,84.727,21.8,Dry,83.196,4
1001,LEC,Turkey,2021,7.5,84.727,21.8,Dry,83.265,4
1002,GAS,Turkey,2021,11.5,84.727,21.8,Dry,83.326,4
1003,ALO,Turkey,2021,5.88,84.727,21.8,Dry,83.477,4
1004,PER,Turkey,2021,8.0,84.727,21.8,Dry,83.706,4
1005,NOR,Turkey,2021,10.5,84.727,21.8,Dry,83.95400000000001,4
1006,STR,Turkey,2021,4.5,84.727,21.8,Dry,84.305,4
1007,TSU,Turkey,2021,9.0,84.727,21.8,Dry,84.054,4
1008,OCO,Turkey,2021,9.5,84.727,21.8,Dry,84.842,4
1009,RUS,Turkey,2021,16.5,84.727,21.8,Dry,85.007,4
1010,SAI,Turkey,2021,17.0,84.727,21.8,Dry,85.17699999999999,4
1011,RIC,Turkey,2021,12.5,84.727,21.8,Dry,85.881,4
1012,VER,Austin,2021,7.25,95.585,37.5,Wet,95.91,4
1013,HAM,Austin,2021,2.45,95.585,37.5,Wet,96.119,4
1014,PER,Austin,2021,9.91,95.585,37.5,Wet,96.134,4
1015,BOT,Austin,2021,7.2,95.585,37.5,Wet,96.475,4
1016,LEC,Austin,2021,6.0,95.585,37.5,Wet,96.606,4
1017,SAI,Austin,2021,8.13,95.585,37.5,Wet,96.792,4
1018,RIC,Austin,2021,8.27,95.585,37.5,Wet,96.80799999999999,4
1019,NOR,Austin,2021,5.75,95.585,37.5,Wet,96.88,4
1020,GAS,Austin,2021,11.0,95.585,37.5,Wet,97.118,4
1021,TSU,Austin,2021,13.33,95.585,37.5,Wet,97.918,4
1022,OCO,Austin,2021,12.17,95.585,37.5,Wet,98.37700000000001,4
1023,ALO,Austin,2021,11.3,95.585,37.5,Wet,98.756,4
1024,RUS,Austin,2021,11.75,95.585,37.5,Wet,98.74600000000001,4
1025,STR,Austin,2021,13.67,95.585,37.5,Wet,98.983,4
1026,BOT,Mexico,2021,5.63,78.306,46.9,Dry,75.875,4
1027,HAM,Mexico,2021,2.88,78.306,46.9,Dry,76.02,4
1028,VER,Mexico,2021,3.25,78.306,46.9,Dry,76.225,4
1029,PER,Mexico,2021,8.38,78.306,46.9,Dry,76.342,4
1030,GAS,Mexico,2021,13.33,78.306,46.9,Dry,76.456,4
1031,SAI,Mexico,2021,7.13,78.306,46.9,Dry,76.761,4
1032,RIC,Mexico,2021,7.63,78.306,46.9,Dry,76.763,4
1033,LEC,Mexico,2021,5.2,78.306,46.9,Dry,76.748,4
1034,TSU,Mexico,2021,16.0,78.306,46.9,Dry,76.701,4
1035,NOR,Mexico,2021,12.75,78.306,46.9,Dry,77.473,4
1036,RUS,Mexico,2021,11.25,78.306,46.9,Dry,77.958,4
1037,OCO,Mexico,2021,13.5,78.306,46.9,Dry,78.126,4
1038,ALO,Mexico,2021,13.29,78.306,46.9,Dry,78.452,4
1039,STR,Mexico,2021,17.33,78.306,46.9,Dry,80.873,4
1040,HAM,Brazil,2021,5.19,70.513,26.1,Dry,67.934,4
1041,VER,Brazil,2021,3.63,70.513,26.1,Dry,68.372,4
1042,BOT,Brazil,2021,7.6,70.513,26.1,Dry,68.426,4
1043,PER,Brazil,2021,11.25,70.513,26.1,Dry,68.483,4
1044,GAS,Brazil,2021,11.0,70.513,26.1,Dry,68.777,4
1045,SAI,Brazil,2021,10.63,70.513,26.1,Dry,68.826,4
1046,LEC,Brazil,2021,6.8,70.513,26.1,Dry,68.859,4
1047,NOR,Brazil,2021,6.75,70.513,26.1,Dry,68.98,4
1048,RIC,Brazil,2021,12.75,70.513,26.1,Dry,69.039,4
1049,ALO,Brazil,2021,8.8,70.513,26.1,Dry,69.113,4
1050,OCO,Brazil,2021,14.67,70.513,26.1,Dry,69.189,4
1051,TSU,Brazil,2021,17.0,70.513,26.1,Dry,69.35,4
1052,STR,Brazil,2021,14.0,70.513,26.1,Dry,69.663,4
1053,RUS,Brazil,2021,11.0,70.513,26.1,Dry,69.953,4
1054,HAM,Qatar,2021,2.0,85.297,30.3,Dry,80.827,4
1055,VER,Qatar,2021,4.0,85.297,30.3,Dry,81.282,4
1056,BOT,Qatar,2021,7.5,85.297,30.3,Dry,81.47800000000001,4
1057,GAS,Qatar,2021,4.5,85.297,30.3,Dry,81.64,4
1058,ALO,Qatar,2021,3.5,85.297,30.3,Dry,81.67,4
1059,NOR,Qatar,2021,7.0,85.297,30.3,Dry,81.731,4
1060,SAI,Qatar,2021,8.5,85.297,30.3,Dry,81.84,4
1061,TSU,Qatar,2021,9.5,85.297,30.3,Dry,81.881,4
1062,OCO,Qatar,2021,8.5,85.297,30.3,Dry,82.012,4
1063,PER,Qatar,2021,15.5,85.297,30.3,Dry,82.346,4
1064,STR,Qatar,2021,14.0,85.297,30.3,Dry,82.46000000000001,4
1065,LEC,Qatar,2021,9.0,85.297,30.3,Dry,82.463,4
1066,RIC,Qatar,2021,14.0,85.297,30.3,Dry,82.59700000000001,4
1067,RUS,Qatar,2021,8.5,85.297,30.3,Dry,82.756,4
1068,HAM,Jeddah,2021,7.75,88.584,31.5,Dry,87.511,4
1069,BOT,Jeddah,2021,10.0,88.584,31.5,Dry,87.622,4
1070,VER,Jeddah,2021,5.75,88.584,31.5,Dry,87.65299999999999,4
1071,LEC,Jeddah,2021,5.0,88.584,31.5,Dry,88.054,4
1072,PER,Jeddah,2021,2.5,88.584,31.5,Dry,87.946,4
1073,GAS,Jeddah,2021,10.5,88.584,31.5,Dry,88.125,4
1074,NOR,Jeddah,2021,10.75,88.584,31.5,Dry,88.18,4
1075,TSU,Jeddah,2021,13.0,88.584,31.5,Dry,88.22200000000001,4
1076,OCO,Jeddah,2021,9.25,88.584,31.5,Dry,88.574,4
1077,RIC,Jeddah,2021,13.0,88.584,31.5,Dry,88.21600000000001,4
1078,ALO,Jeddah,2021,6.5,88.584,31.5,Dry,88.92,4
1079,RUS,Jeddah,2021,7.5,88.584,31.5,Dry,88.926,4
1080,SAI,Jeddah,2021,7.33,88.584,31.5,Dry,88.237,4
1081,STR,Jeddah,2021,11.5,88.584,31.5,Dry,89.368,4
1082,VER,Abu Dhabi,2021,3.89,84.216,31.2,Dry,82.10900000000001,4
1083,HAM,Abu Dhabi,2021,2.67,84.216,31.2,Dry,82.48,4
1084,NOR,Abu Dhabi,2021,5.0,84.216,31.2,Dry,82.931,4
1085,PER,Abu Dhabi,2021,9.15,84.216,31.2,Dry,82.947,4
1086,SAI,Abu Dhabi,2021,10.33,84.216,31.2,Dry,82.992,4
1087,BOT,Abu Dhabi,2021,9.27,84.216,31.2,Dry,83.036,4
1088,LEC,Abu Dhabi,2021,5.83,84.216,31.2,Dry,83.122,4
1089,TSU,Abu Dhabi,2021,8.33,84.216,31.2,Dry,83.22,4
1090,OCO,Abu Dhabi,2021,11.0,84.216,31.2,Dry,83.389,4
1091,RIC,Abu Dhabi,2021,10.62,84.216,31.2,Dry,83.40899999999999,4
1092,ALO,Abu Dhabi,2021,9.69,84.216,31.2,Dry,83.46000000000001,4
1093,GAS,Abu Dhabi,2021,13.29,84.216,31.2,Dry,83.489,4
1094,STR,Abu Dhabi,2021,13.57,84.216,31.2,Dry,84.061,4
1095,RUS,Abu Dhabi,2021,12.2,84.216,31.2,Dry,84.423,4
1096,LEC,Bahrain,2022,5.75,90.021,26.8,Dry,90.55799999999999,0
1097,VER,Bahrain,2022,5.64,90.021,26.8,Dry,90.681,0
1098,SAI,Bahrain,2022,8.64,90.021,26.8,Dry,90.687,0
1099,PER,Bahrain,2022,9.21,90.021,26.8,Dry,90.92099999999999,0
1100,HAM,Bahrain,2022,3.94,90.021,26.8,Dry,91.048,0
1101,BOT,Bahrain,2022,5.92,90.021,26.8,Dry,91.56,0
1102,MAG,Bahrain,2022,13.4,90.021,26.8,Dry,91.461,0
1103,ALO,Bahrain,2022,8.0,90.021,26.8,Dry,91.621,0
1104,RUS,Bahrain,2022,9.71,90.021,26.8,Dry,91.252,0
1105,GAS,Bahrain,2022,11.25,90.021,26.8,Dry,91.635,0
1106,OCO,Bahrain,2022,11.88,90.021,26.8,Dry,91.782,0
1107,NOR,Bahrain,2022,10.71,90.021,26.8,Dry,92.00800000000001,0
1108,ALB,Bahrain,2022,11.67,90.021,26.8,Dry,92.664,0
1109,ZHO,Bahrain,2022,15.0,90.021,26.8,Dry,92.493,0
1110,TSU,Bahrain,2022,13.5,90.021,26.8,Dry,92.75,0
1111,HUL,Bahrain,2022,11.25,90.021,26.8,Dry,92.777,0
1112,RIC,Bahrain,2022,8.69,90.021,26.8,Dry,92.945,0
1113,STR,Bahrain,2022,13.56,90.021,26.8,Dry,93.032,0
1114,PER,Jeddah,2022,2.5,88.584,26.1,Dry,88.2,0
1115,LEC,Jeddah,2022,5.0,88.584,26.1,Dry,88.225,0
1116,SAI,Jeddah,2022,7.33,88.584,26.1,Dry,88.402,0
1117,VER,Jeddah,2022,5.75,88.584,26.1,Dry,88.461,0
1118,OCO,Jeddah,2022,9.25,88.584,26.1,Dry,89.068,0
1119,RUS,Jeddah,2022,7.5,88.584,26.1,Dry,89.104,0
1120,ALO,Jeddah,2022,6.5,88.584,26.1,Dry,89.14699999999999,0
1121,BOT,Jeddah,2022,10.0,88.584,26.1,Dry,89.18299999999999,0
1122,GAS,Jeddah,2022,10.5,88.584,26.1,Dry,89.254,0
1123,MAG,Jeddah,2022,12.0,88.584,26.1,Dry,89.54599999999999,0
1124,NOR,Jeddah,2022,10.75,88.584,26.1,Dry,89.651,0
1125,RIC,Jeddah,2022,13.0,88.584,26.1,Dry,89.773,0
1126,ZHO,Jeddah,2022,14.33,88.584,26.1,Dry,89.819,0
1127,STR,Jeddah,2022,11.5,88.584,26.1,Dry,90.256,0
1128,HAM,Jeddah,2022,7.75,88.584,26.1,Dry,90.343,0
1129,ALB,Jeddah,2022,15.0,88.584,26.1,Dry,90.492,0
1130,HUL,Jeddah,2022,14.0,88.584,26.1,Dry,90.543,0
1132,LEC,Australia,2022,7.0,77.014,31.4,Dry,77.868,0
1133,VER,Australia,2022,4.13,77.014,31.4,Dry,78.154,0
1134,PER,Australia,2022,12.5,77.014,31.4,Dry,78.24,0
1135,NOR,Australia,2022,7.0,77.014,31.4,Dry,78.703,0
1136,HAM,Australia,2022,4.06,77.014,31.4,Dry,78.825,0
1137,RUS,Australia,2022,8.5,77.014,31.4,Dry,78.93299999999999,0
1138,RIC,Australia,2022,10.0,77.014,31.4,Dry,79.032,0
1139,OCO,Australia,2022,12.2,77.014,31.4,Dry,79.061,0
1140,SAI,Australia,2022,8.13,77.014,31.4,Dry,78.469,0
1141,ALO,Australia,2022,8.42,77.014,31.4,Dry,78.815,0
1142,GAS,Australia,2022,14.8,77.014,31.4,Dry,79.226,0
1143,BOT,Australia,2022,12.33,77.014,31.4,Dry,79.251,0
1144,TSU,Australia,2022,11.0,77.014,31.4,Dry,79.424,0
1145,ZHO,Australia,2022,16.67,77.014,31.4,Dry,79.91,0
1146,ALB,Australia,2022,13.25,77.014,31.4,Dry,80.135,0
1147,MAG,Australia,2022,12.0,77.014,31.4,Dry,80.254,0
1149,VER,Imola,2022,2.0,75.737,15.5,Wet,81.793,0
1150,LEC,Imola,2022,4.0,75.737,15.5,Wet,81.79599999999999,0
1151,NOR,Imola,2022,5.75,75.737,15.5,Wet,82.294,0
1152,MAG,Imola,2022,14.33,75.737,15.5,Wet,82.902,0
1153,ALO,Imola,2022,10.38,75.737,15.5,Wet,82.595,0
1154,RIC,Imola,2022,6.5,75.737,15.5,Wet,82.98,0
1155,PER,Imola,2022,6.75,75.737,15.5,Wet,82.29599999999999,0
1156,BOT,Imola,2022,8.0,75.737,15.5,Wet,83.19200000000001,0
1157,SAI,Imola,2022,7.25,75.737,15.5,Wet,81.99,0
1158,RUS,Imola,2022,10.5,75.737,15.5,Wet,83.383,0
1159,HAM,Imola,2022,6.25,75.737,15.5,Wet,83.47,0
1160,ZHO,Imola,2022,18.5,75.737,15.5,Wet,82.73,0
1161,STR,Imola,2022,13.25,75.737,15.5,Wet,83.342,0
1162,TSU,Imola,2022,13.0,75.737,15.5,Wet,83.474,0
1163,GAS,Imola,2022,10.25,75.737,15.5,Wet,83.732,0
1164,OCO,Imola,2022,12.25,75.737,15.5,Wet,85.338,0
1166,LEC,Miami,2022,3.33,88.051,53.6,Dry,88.79599999999999,0
1167,SAI,Miami,2022,2.67,88.051,53.6,Dry,88.986,0
1168,VER,Miami,2022,4.33,88.051,53.6,Dry,88.991,0
1169,PER,Miami,2022,3.0,88.051,53.6,Dry,89.036,0
